neighborhood_id,neighborhood_name,city_id,city_name,state_code
4643,Franklin Heights Sec 8,1065,Murfreesboro,TN
4644,Franklin Heights,777,Kannapolis,NC
4645,Franklin Park Amended,55,Austin,TX
4646,Franklin Road Historic District,544,Franklin,TN
4647,Fraser Hill,979,Mars Hill,NC
4648,Fraser,547,Fraser,CO
4649,Frasier Meadows,143,Boulder,CO
4650,Frazier Acres,381,Davidson,NC
4651,Frazier Avenue Townhomes,261,Charlotte,NC
4652,Fred Campbell,968,Maggie Valley,NC
4653,Fred Miller Property Survey,282,Christiana,TN
4654,Frederick Town (Old Town),549,Frederick,CO
4655,Frederickson,1479,Tacoma,WA
4656,Fredonia Mountain Estates,421,Dunlap,TN
4657,Freedom Estates Subd.,262,Charlotte,TN
4658,Freedom Estates,112,Bethpage,TN
4659,Freedom Greene,261,Charlotte,NC
4660,Freedom Ridge,739,Indian Mound,TN
4661,Freeman Estates,321,Concord,NC
4662,Freeman,551,Freeman,MO
4663,Freemont,345,Cripple Creek,CO
4664,French Broad Crossing,981,Marshall,NC
4665,French Creek Crossing,55,Austin,TX
4666,French Park,736,Independence,MO
4667,Friday Moutain Ranch,764,Johnson City,TX
4668,Friendly Hills,1042,Morrison,CO
4669,Friendship Acres,718,Hudson,NC
4670,Friendship Hgts,778,Kansas City,KS
4671,Friendship Ranch,75,Bailey,CO
4672,Frisch Auf,839,La Grange,TX
4673,Fritts Add,55,Austin,TX
4674,Fronterra Village Filing 3,318,Commerce City,CO
4675,Fronterra Village,318,Commerce City,CO
4676,Frosts Add To Luxemburg,1428,St Louis,MO
4677,Fruitvale,1650,Yakima,WA
4678,Fruth Add,55,Austin,TX
4679,Frye Wesley,501,Fairview,TN
4680,Frye,241,Carthage,TN
4681,Ft Donelson Shores Unit 2,408,Dover,TN
4682,FtCo,532,Fort Collins,CO
4683,Ftc,532,Fort Collins,CO
4684,Fullerton Place,722,Huntersville,NC
4685,Fuller,227,Cameron,TX
4686,Fulton Heights,1358,Salisbury,NC
4687,Furnace Creek,744,Iron Station,NC
4688,G H Meadows Add,996,Mc Minnville,TN
4689,GAINESWOOD,557,GAINESVILLE,FL
4690,GARDEN GROVE OAKS,1565,WINTER HAVEN,FL
4691,GARDEN HEIGHTS,69,BRADENTON,FL
4692,GARDEN LAKES VILLAGE,69,BRADENTON,FL
4693,GARDEN LAKES VILLAS SEC 4,69,BRADENTON,FL
4694,GARDENS 01 ST ANDREWS PARK,1538,VENICE,FL
4695,GARDENS THE CONDO,1335,SEMINOLE,FL
4696,GARLAND ACRES,908,Lincolnton,NC
4697,GATEWAY PARK ADD,53,Aurora,CO
4698,GATLINBURG SEC 5,1209,Pflugerville,TX
4699,GEORGETOWN AT CELEBRATION CONDO,775,KISSIMMEE,FL
4700,GIBSON PARK,821,LAKELAND,FL
4701,GIBSONIA,821,LAKELAND,FL
4702,GILBARTS LAKE PARK,1347,ST PETERSBURG,FL
4703,GILBERT LANE PHS 2,55,Austin,TX
4704,GILCHRISTS & BALDWINS SUB,8,ARCADIA,FL
4705,GINGER MILL PH 01,1116,ORLANDO,FL
4706,GLEN EAGLE UNIT 2,1567,WINTER SPRINGS,FL
4707,GLEN LAKES PH 1,1555,WEEKI WACHEE,FL
4708,GLEN RAVEN PH 1,71,BROOKSVILLE,FL
4709,GLENBROOKE,428,EDGEWATER,FL
4710,GLENWOOD GARDENS PHASES 2-4 AMENDED,143,Boulder,CO
4711,GLENWOOD SPGS PH 02,366,DELAND,FL
4712,GLENWOOD,1466,TAMPA,FL
4713,GLOUCESTER H CONDO,1352,SUN CITY CENTER,FL
4714,GLOUCESTER J CONDO,1352,SUN CITY CENTER,FL
4715,GLOUSER ZACK K PROP,639,HAINES CITY,FL
4716,GOLD STAR RANCHES,1163,PARRISH,FL
4717,GOLD TREE CO-OP,69,BRADENTON,FL
4718,GOLDEN ISLE,964,MOUNT DORA,FL
4719,GOLDEN MEADOWS,532,Fort Collins,CO
4720,GOLDEN POND ESTATES,1121,Oak Grove,KY
4721,GOLDEN RANCHES,1178,PUNTA GORDA,FL
4722,GOLF CLUB ESTATES CONDO,368,DELTONA,FL
4723,GOLF COURSE ESTATES,69,BRADENTON,FL
4724,GOLF VIEW PLACE,1466,TAMPA,FL
4725,GOLF VILLAS 02 AT POINCIANA,775,KISSIMMEE,FL
4726,GOLFLAND OF TAMPAS NORTH SIDE,1466,TAMPA,FL
4727,GOLFVIEW HEIGHTS,366,DELAND,FL
4728,GOLFVIEW WEST,71,BROOKSVILLE,FL
4729,GOODNER SUB 1ST FG,841,La Salle,CO
4730,GOODNIGHT RANCH CONDOMINIUMS,55,Austin,TX
4731,GORDON HEIGHTS PH 02,58,BARTOW,FL
4732,GORDONVILLE,58,BARTOW,FL
4733,GRACE RANCH PH 2,639,HAINES CITY,FL
4734,GRAN PARADISO PH 1,1538,VENICE,FL
4735,GRAN PARADISO TWNHMS 1B,1538,VENICE,FL
4736,"GRAN PARADISO, TWNHMS 1A",1538,VENICE,FL
4737,GRAN PARADISO,1538,VENICE,FL
4738,GRANADA 02 CONDO,820,LAKE WALES,FL
4739,GRANADA TOWN HOMES AT SANORA,1329,SANFORD,FL
4740,GRAND BAY 6,834,LONGBOAT KEY,FL
4741,GRAND BAY CONDOS,1178,PUNTA GORDA,FL
4742,GRAND CENTRAL AT KENNEDY RESID,1466,TAMPA,FL
4743,GRAND CENTRAL SUB 1,1347,ST PETERSBURG,FL
4744,GRAND CYPRESS ON LAKE TARPON,1160,PALM HARBOR,FL
4745,GRAND ESTUARY VI AT RIVER STRAND PH 2,69,BRADENTON,FL
4746,GRAND HAMPTON PH 1B-1,1466,TAMPA,FL
4747,GRAND HAMPTON PH 2A-3,1466,TAMPA,FL
4748,GRAND HAVEN NORTH PH I,1159,PALM COAST,FL
4749,GRAND HAVEN,1159,PALM COAST,FL
4750,GRAND KEY A CONDO,1466,TAMPA,FL
4751,GRAND OAKS AT TOWER PH I PB 35 PG 68,557,GAINESVILLE,FL
4752,GRAND OAKS ON LAKE DAMON,11,AVON PARK,FL
4753,GRAND OAKS,557,GAINESVILLE,FL
4754,GRAND PALM PH 1A,1538,VENICE,FL
4755,GRAND PALM PH 1B,1538,VENICE,FL
4756,GRAND PALM PH 3A B,1538,VENICE,FL
4757,GRAND PALM PH 3A,1538,VENICE,FL
4758,GRAND PALMS CONDO 1,775,KISSIMMEE,FL
4759,GRAND PRESERVE ON LEMON BAY PH,430,ENGLEWOOD,FL
4760,GRAND VISTA,1159,PALM COAST,FL
4761,GRANDE DOWNTOWN ORLANDO,1116,ORLANDO,FL
4762,GRANDIN LAKE HILLS,732,INTERLACHEN,FL
4763,GRANDIN LAKE SHORES,732,INTERLACHEN,FL
4764,GRANDVIEW ADD NEW SMYRNA,1071,NEW SMYRNA BEACH,FL
4765,GRANT PARK,1466,TAMPA,FL
4766,GRANT PK SUB,1466,TAMPA,FL
4767,GREATER LAKES PH 4,208,CLERMONT,FL
4768,GREEN ACRES - HAMILL SUB,647,HOMOSASSA,FL
4769,GREEN ACRES ADD 6,647,HOMOSASSA,FL
4770,GREEN AT WEST HAVEN PH 02,360,DAVENPORT,FL
4771,GREEN GROVE VILLAGE,1335,SEMINOLE,FL
4772,GREEN VALLEY RANCH EAST,53,Aurora,CO
4773,GREENACRES FOURTH ADD,537,Fort Morgan,CO
4774,GREENACRES SECOND ADD,537,Fort Morgan,CO
4775,GREENBRIAR W PT,829,LEHIGH ACRES,FL
4776,GREENBRIAR,829,LEHIGH ACRES,FL
4777,GREENBROOK VILLAGE,823,LAKEWOOD RANCH,FL
4778,GREENFIELD,1331,SARASOTA,FL
4779,GREENGROVE ESTATES,208,CLERMONT,FL
4780,GREENLAWN 1,1482,Taylor,TX
4781,GREENS,1116,ORLANDO,FL
4782,GREENVILLE COMMONS,196,CASSELBERRY,FL
4783,GREENWOOD,775,KISSIMMEE,FL
4784,GREY HAWK AT LAKE POLO PH 02,1112,ODESSA,FL
4785,GREY OAKS,1467,TARPON SPRINGS,FL
4786,GREY ROCK AT LAKE LURE,854,Lake Lure,NC
4787,GREYHAWK LANDING WEST PH II,69,BRADENTON,FL
4788,GREYHAWK LANDING WEST PH IV-A,69,BRADENTON,FL
4789,GREYHAWK LANDING WEST PH V-A,69,BRADENTON,FL
4790,GREYSTONE HILLS PH TWO,1156,PAHOKEE,FL
4791,GREYSTONE PH 1,1329,SANFORD,FL
4792,GRIFFIN PARK,1070,NEW PORT RICHEY,FL
4793,GROVE POINTE,1331,SARASOTA,FL
4794,GROVE RESIDENCE & SPA HOTEL CONDO 3,1564,WINTER GARDEN,FL
4795,GROVE RESIDENCE & SPA HOTEL CONDO II,1564,WINTER GARDEN,FL
4796,GROVELAND EAGLE PINES,564,GROVELAND,FL
4797,GROVELAND FARMS 11-23-24,564,GROVELAND,FL
4798,GROVELAND FARMS 16-23-24,564,GROVELAND,FL
4799,GROVELAND LAKE DOT LANDING SUB,564,GROVELAND,FL
4800,GROVELAND LEXINGTON VILLAGE PH 02,564,GROVELAND,FL
4801,GROVELAND SUNRISE RIDGE,564,GROVELAND,FL
4802,GROVELAND WATERSIDE POINTE PH 01,564,GROVELAND,FL
4803,GROVES AT GRAND ISLAND,562,GRAND ISLAND,FL
4804,GROVES AT WHITEMARSH,827,LEESBURG,FL
4805,GROVETHE,821,LAKELAND,FL
4806,GULF GATE EAST,1331,SARASOTA,FL
4807,GULF GATE WOODS,1331,SARASOTA,FL
4808,GULF HARBORS CONDO,1070,NEW PORT RICHEY,FL
4809,GULF HARBORS SEA FOREST,1070,NEW PORT RICHEY,FL
4810,GULF HIGHLANDS,1175,PORT RICHEY,FL
4811,GULF ISLAND BCH & TENNIS CLUB,649,HUDSON,FL
4812,GULF POINT,1538,VENICE,FL
4813,GULF SHORES 1ST ADD,947,MADEIRA BEACH,FL
4814,GULF SHORES 6TH ADD,947,MADEIRA BEACH,FL
4815,GULF SIDE ESTATES,649,HUDSON,FL
4816,GULF TERRACE,825,LARGO,FL
4817,GULF VIEW ESTATES,1538,VENICE,FL
4818,GULF WIND,430,ENGLEWOOD,FL
4819,GULFPORT HARBOR 1ST ADD,566,GULFPORT,FL
4820,GULFSHORE OF LONGBOAT KEY,834,LONGBOAT KEY,FL
4821,GULFWIND VILLAS PH 03,430,ENGLEWOOD,FL
4822,GULL-AIRE VILLAGE,1114,OLDSMAR,FL
4823,GUNN TWNHMS - PH 2,1466,TAMPA,FL
4824,Gabriel Estates,1038,Mooresville,NC
4825,Gabriels Overlook,589,Georgetown,TX
4826,Gage Virgil R,55,Austin,TX
4827,Gage's Add,779,Kansas City,MO
4828,Galbreaths Creek Welch Place,168,Bryson City,NC
4829,Galindo I,1298,Robinson,TX
4830,Gallahaire Sub Rev Lot 3,259,Chapel Hill,TN
4831,Gallatin,573,Gallatin,TN
4832,Galleries at NODA,261,Charlotte,NC
4833,Galloway Park,261,Charlotte,NC
4834,Galloway Ridge,261,Charlotte,NC
4835,Gallup Gardens Townhomes,254,Centennial,CO
4836,Gambill Forest,1038,Mooresville,NC
4837,Game Trail,173,Buena Vista,CO
4838,Gann Ranch Sec 01,253,Cedar Park,TX
4839,Gann Village,672,Hendersonville,NC
4840,Garages of Texas - Lakeway,55,Austin,TX
4841,Garcia M J Sur,589,Georgetown,TX
4842,Garden City,261,Charlotte,NC
4843,Garden Oaks Sec 01,55,Austin,TX
4844,Garden Oaks,261,Charlotte,NC
4845,Garden Place,779,Kansas City,MO
4846,Garden View Subd,1381,Shelbyville,TN
4847,Gardens at Mayfield,1318,Round Rock,TX
4848,Gardens at Verde Vista,589,Georgetown,TX
4849,Gardens of Three Rivers,1065,Murfreesboro,TN
4850,Gardner Lake,577,Gardner,KS
4851,Gardner Park,579,Gastonia,NC
4852,Garland Place,1358,Salisbury,NC
4853,Garnett,578,Garnett,KS
4854,Garrison Cove Sec 4 Ph 2,1065,Murfreesboro,TN
4855,Garrison Lakes,1612,Wheat Ridge,CO
4856,Gaston County Farms,579,Gastonia,NC
4857,Gaston-Sheldon Sec 01,1209,Pflugerville,TX
4858,Gaston-Sheldon Sec 02,1209,Pflugerville,TX
4859,Gatehouse Village At Briargate Fil 04,310,Colorado Springs,CO
4860,Gates At Quail Hollow,261,Charlotte,NC
4861,Gates At Waterside,1435,Stanley,NC
4862,Gates at Marvin,1588,Waxhaw,NC
4863,Gates,312,Columbia,SC
4864,Gateway Commons,399,Denver,CO
4865,Gateway Estates,625,Greeley,CO
4866,Gateway Mountain,121,Black Mountain,NC
4867,Gateway Mountain,1130,Old Fort,NC
4868,Gateway Plaza,261,Charlotte,NC
4869,Gatewood,1371,Seattle,WA
4870,Gatlin Crossing Ph 3,589,Georgetown,TX
4871,Gatlinburg Sec 05,1209,Pflugerville,TX
4872,Gatsby,1022,Mint Hill,NC
4873,Gay Green,46,Asheville,NC
4874,General Roberts,313,Columbia,TN
4875,Generals Landing Townhomes Sec 2 Ph 2A,1065,Murfreesboro,TN
4876,Genesee Reserve,605,Golden,CO
4877,Genesis Place at Green Hills,779,Kansas City,MO
4878,Genesis Valley Estates,778,Kansas City,KS
4879,Genessee Ridge,779,Kansas City,MO
4880,Geneva Acres,908,Lincolnton,NC
4881,Geneva Park - Chautauqua,143,Boulder,CO
4882,George Eatherly Estate,891,Lebanon,TN
4883,George S Stratton Surv Abs #57,617,Granger,TX
4884,George W Spear League,55,Austin,TX
4885,Georgetown Crossing Ph 01,589,Georgetown,TX
4886,Georgetown Crossing,777,Kannapolis,NC
4887,Georgetown Estates,897,Lenoir,NC
4888,Georgetown Square,1065,Murfreesboro,TN
4889,Georgetown Village Ph 9 & 10 Sec 9,589,Georgetown,TX
4890,Georgetown Village Sec 07,589,Georgetown,TX
4891,Georgetown Village,254,Centennial,CO
4892,Georgetown,589,Georgetown,TX
4893,Georgetown,1079,Nashville,TN
4894,George,1254,Quincy,WA
4895,Georgia Mills Plantation,1513,Troutman,NC
4896,Georgia Park,969,Maiden,NC
4897,Georgian Acres,55,Austin,TX
4898,Georgian Place Ph 02A,589,Georgetown,TX
4899,Geos,44,Arvada,CO
4900,Gerard Pl,778,Kansas City,KS
4901,Germantown Commons,1079,Nashville,TN
4902,Germantown Madison Square,1079,Nashville,TN
4903,Germantown,1079,Nashville,TN
4904,Getty Grove,778,Kansas City,KS
4905,Gibson Heights,1079,Nashville,TN
4906,Gilbert Lane Ph Four,55,Austin,TX
4907,Gilberts Town Center,593,Gilberts,IL
4908,Gilbreth Subdivision,881,Lawrenceburg,TN
4909,Gilead Ridge,722,Huntersville,NC
4910,Gilead Village,722,Huntersville,NC
4911,Gillette Woods,1518,Tryon,NC
4912,Gingercake Acres,1090,Newland,NC
4913,Girard Original Town,596,Girard,KS
4914,Givens Park,263,Chattanooga,TN
4915,Giverny,261,Charlotte,NC
4916,Glacier View Meadows,918,Livermore,CO
4917,Gladstone Apts,313,Columbia,TN
4918,Gladstone,1208,Pfafftown,NC
4919,Gladys Place,779,Kansas City,MO
4920,Glasco Park at Wyndham Hill,473,Erie,CO
4921,Glasscock Add,589,Georgetown,TX
4922,"Glasscock, George J",456,Elgin,TX
4923,Glastonbury Townhomes,1079,Nashville,TN
4924,Glen Ba,616,Grandview,MO
4925,Glen Cannon,1218,Pisgah Forest,NC
4926,Glen Eagle,663,Harrisonville,MO
4927,Glen Ellyn,1318,Round Rock,TX
4928,Glen Heather,1358,Salisbury,NC
4929,Glen Laurel,536,Fort Mill,SC
4930,Glen Laurel,738,Indian Land,SC
4931,Glen Owen Farms,843,Labadie,MO
4932,Glen Ridge,736,Independence,MO
4933,Glen Vista,330,Cotopaxi,CO
4934,GlenOaks,902,Lexington,NC
4935,Glencliff Estates,1079,Nashville,TN
4936,Glencliff,1079,Nashville,TN
4937,Glencoe Sub Amd,55,Austin,TX
4938,Glendale Acres,579,Gastonia,NC
4939,Glendale Gardens,736,Independence,MO
4940,Glendalough Estates,927,Lone Jack,MO
4941,Glendalough,740,Indian Trail,NC
4942,Glendell Acres,445,Edgerton,KS
4943,Gleneagles,261,Charlotte,NC
4944,Glenfiddich,261,Charlotte,NC
4945,Glenfurness,722,Huntersville,NC
4946,Glengrove,321,Concord,NC
4947,Glenhurst,990,Matthews,NC
4948,Glenlea Park,261,Charlotte,NC
4949,Glenmeade,1079,Nashville,TN
4950,Glenmere,261,Charlotte,NC
4951,Glenmoor,1653,York,SC
4952,Glenn Oaks,254,Centennial,CO
4953,Glennridge Section 1,313,Columbia,TN
4954,Glenridge,327,Cornelius,NC
4955,Glens Of Aberdeen,1020,Mills River,NC
4956,Glens of Aberdeen,1020,Mills River,NC
4957,Glenview,261,Charlotte,NC
4958,Glenview,476,Estill Springs,TN
4959,Glenwater at University Place,261,Charlotte,NC
4960,Glenway Terrace,55,Austin,TX
4961,Glenwood Acres,1598,Wellsville,KS
4962,Glenwood Add Amd Lt 12 & 13 B,55,Austin,TX
4963,Glenwood Add Resub Of Lts 10,55,Austin,TX
4964,Glenwood Add,55,Austin,TX
4965,Glenwood Estates,1300,Rock Island,TN
4966,Glenwood Manor,990,Matthews,NC
4967,Glenwood Park,736,Independence,MO
4968,Glenwood Ph 2B,727,Hutto,TX
4969,Glenwood Ph 5,727,Hutto,TX
4970,Glenwood Trace,1079,Nashville,TN
4971,Glenwood,263,Chattanooga,TN
4972,Glenwyck,722,Huntersville,NC
4973,Global Manor,1381,Shelbyville,TN
4974,Glynn Oaks,1427,St Joseph,MO
4975,Glynwater,1038,Mooresville,NC
4976,Glynwood Forest,536,Fort Mill,SC
4977,Goff Ridge,91,Baxter,TN
4978,Gold Creek Valley,457,Elizabeth,CO
4979,Gold Hill Mesa,310,Colorado Springs,CO
4980,Gold Hill,740,Indian Trail,NC
4981,Gold Point,151,Breckenridge,CO
4982,Gold Run,143,Boulder,CO
4983,Gold View,1014,Midland,NC
4984,Golden Gate Park,672,Hendersonville,NC
4985,Golden Meadows,532,Fort Collins,CO
4986,Golden Ridge Condos Ph #2,605,Golden,CO
4987,Golden Triangle Civic Center,399,Denver,CO
4988,Golden Triangle,399,Denver,CO
4989,Golden Valley Estates,141,Bostic,NC
4990,Goldpytte,1080,Nebo,NC
4991,Goldsmith,399,Denver,CO
4992,Golf Club At Avery Ranch Avery Morrison Blk,55,Austin,TX
4993,Golf Club Place,1079,Nashville,TN
4994,Golf Cottages Of Academy Place,1490,The Hills,TX
4995,Golf Hill 2nd Additon,485,Excelsior Springs,MO
4996,Golf View Estates Sec 5,1421,Spring Hill,TN
4997,Golf Villa Estate III,996,Mc Minnville,TN
4998,Golfview at Raintree,261,Charlotte,NC
4999,Golfview,779,Kansas City,MO
5000,Goode Preserve,1020,Mills River,NC
5001,Goodlettsville Heights,609,Goodlettsville,TN
5002,Goodlettsville,609,Goodlettsville,TN
5003,Goodlife Acres,168,Bryson City,NC
5004,Goodnight Ranch Add,793,Killeen,TX
5005,Goodnight Ranch Paseo,55,Austin,TX
5006,Goodnight Ranch Ph 1 Sec 2,55,Austin,TX
5007,Goodnight Ranch Townhomes,55,Austin,TX
5008,Goodnight Ranch,55,Austin,TX
5009,Goodwill Village,579,Gastonia,NC
5010,Goodwin E C,55,Austin,TX
5011,Govalle,55,Austin,TX
5012,Governor's Park,399,Denver,CO
5013,Governor's Ranch,443,Eaton,CO
5014,Governors Crossing,287,Clarksville,TN
5015,Grace Chapel Village,619,Granite Falls,NC
5016,Grace Landing,619,Granite Falls,NC
5017,Grace Landing,908,Lincolnton,NC
5018,Grace Lee Meadows,902,Lexington,NC
5019,Grace Ridge,1358,Salisbury,NC
5020,Graceland Grove (NO HOA + NO HOA FEES),287,Clarksville,TN
5021,Graceland Grove Subdivision (NO HOA + NO HOA FEES),287,Clarksville,TN
5022,Graceland Grove Subdivision,287,Clarksville,TN
5023,Gracemor,779,Kansas City,MO
5024,Gracewood,1299,Rock Hill,SC
5025,Gracywoods Sec 01,55,Austin,TX
5026,Gracywoods Sec 03,55,Austin,TX
5027,Graefes,52,Ault,CO
5028,Graham Heights,261,Charlotte,NC
5029,Graham Hill,310,Colorado Springs,CO
5030,Graham Place Condo Amd,55,Austin,TX
5031,Granada Farms,619,Granite Falls,NC
5032,Granary,766,Johnstown,CO
5033,Granberry Pk Sec 1,55,Austin,TX
5034,Granby Ranch,613,Granby,CO
5035,Grand Dover Park Add,1428,St Louis,MO
5036,Grand Elk,613,Granby,CO
5037,Grand Highlands at Bearwallow,672,Hendersonville,NC
5038,Grand Lake,615,Grand Lake,CO
5039,Grand Meramec Add,1428,St Louis,MO
5040,Grand Mesa At Crystal Falls Ii,887,Leander,TX
5041,Grand Oaks Office Condo Amd,55,Austin,TX
5042,Grand Park,547,Fraser,CO
5043,Grand View Estates,1005,Mead,CO
5044,Grand Vista,1067,Murphy,NC
5045,Grand Vue at Interlocken,163,Broomfield,CO
5046,Grand Vue,163,Broomfield,CO
5047,Grandin Heights,261,Charlotte,NC
5048,Grandview Acres,543,Franklin,NC
5049,Grandview Estates-Se,573,Gallatin,TN
5050,Grandview Estates,1323,Rutherfordton,NC
5051,Grandview Farms,908,Lincolnton,NC
5052,Grandview Gardens,616,Grandview,MO
5053,Grandview Peaks,1080,Nebo,NC
5054,Grandview Place,55,Austin,TX
5055,Grandview Terrace,683,Hickory,NC
5056,Grandview,1190,Parker,CO
5057,Granite City,618,Granite City,IL
5058,Grant Farms,1410,Southside,TN
5059,Grant Park,55,Austin,TX
5060,Grant Ranch,917,Littleton,CO
5061,Grantham Place,536,Fort Mill,SC
5062,Grantland,287,Clarksville,TN
5063,Grants Add,778,Kansas City,KS
5064,Granville,399,Denver,CO
5065,Grapevine Hollow,625,Greeley,CO
5066,Grassy Creek,400,Denver,NC
5067,Gratton Estates,287,Clarksville,TN
5068,Gravity ATX Condos,55,Austin,TX
5069,Gravity Condos,55,Austin,TX
5070,Gray/Woods Central,778,Kansas City,KS
5071,Grayhawk at Prairie Gardens,85,Basehor,KS
5072,Graymont 2,891,Lebanon,TN
5073,Grayrock Shoals,1438,Statesville,NC
5074,Graystone,996,Mc Minnville,TN
5075,Great Hills 04 Amd,55,Austin,TX
5076,Great Hills 8-A,55,Austin,TX
5077,Great Hills A,55,Austin,TX
5078,Great Hills Sec 10,55,Austin,TX
5079,Great Hills Sec 28,55,Austin,TX
5080,Great Oaks,261,Charlotte,NC
5081,Great Oaks,1318,Round Rock,TX
5082,Great Sky,1323,Rutherfordton,NC
5083,Great Sky,1529,Union Mills,NC
5084,Greeley City,625,Greeley,CO
5085,Greeley Nw,625,Greeley,CO
5086,"Greeley, City",625,Greeley,CO
5087,Greeley,625,Greeley,CO
5088,Green Acres Sec 4 Resub,1400,Smyrna,TN
5089,Green Acres,287,Clarksville,TN
5090,Green Acres,672,Hendersonville,NC
5091,Green Acres,1653,York,SC
5092,Green Briar Nob,1412,Sparta,TN
5093,Green Briar nob,1412,Sparta,TN
5094,Green Farm,722,Huntersville,NC
5095,Green Heights,1131,Old Hickory,TN
5096,Green Hills Sub,241,Carthage,TN
5097,Green Hills Terrace,1079,Nashville,TN
5098,Green Hills,55,Austin,TX
5099,Green Hills,1079,Nashville,TN
5100,Green Knolls Flg 1,163,Broomfield,CO
5101,Green Meadows Sec 2B,172,Buda,TX
5102,Green Meadows Sec One,172,Buda,TX
5103,Green Meadow,261,Charlotte,NC
5104,Green Meadow,482,Evans,CO
5105,Green Mountain Twnhs,863,Lakewood,CO
5106,Green Mountain Village,863,Lakewood,CO
5107,Green Mountain Vistas,672,Hendersonville,NC
5108,Green Mountain,310,Colorado Springs,CO
5109,Green Ridge Falls,81,Barnardsville,NC
5110,Green River Highlands,1323,Rutherfordton,NC
5111,Green Valley 01,55,Austin,TX
5112,Green Valley Estates,1085,New Braunfels,TX
5113,Green Valley Ranch East,53,Aurora,CO
5114,Green Valley Ranch Filing 62,399,Denver,CO
5115,Green Valley Ranch Filling 72,399,Denver,CO
5116,Green Valley Ranch North,399,Denver,CO
5117,Green Valley Ranch,399,Denver,CO
5118,Green Valley,621,Granite Shoals,TX
5119,Green Valley,672,Hendersonville,NC
5120,Green and Thrash Lands,46,Asheville,NC
5121,Greenbay Forest,1038,Mooresville,NC
5122,Greenbriar Cove,1135,Ooltewah,TN
5123,Greenbriar Park,310,Colorado Springs,CO
5124,Greenbriar Sec 4,55,Austin,TX
5125,Greenbriar-Cloverdale,863,Lakewood,CO
5126,Greenbriar,1438,Statesville,NC
5127,Greenbrier Park,1152,Overland Park,KS
5128,Greenbrier Recreation Club Sec 2 Replat,627,Greenbrier,TN
5129,Greenbrier,1588,Waxhaw,NC
5130,Greenbrooke,863,Lakewood,CO
5131,Greenbrook,1635,Wingate,NC
5132,Greenbury Ph 01-A,974,Manor,TX
5133,Greencastle/Shr,621,Granite Shoals,TX
5134,Greendale,779,Kansas City,MO
5135,Greene Harbor Sec 1,1131,Old Hickory,TN
5136,Greene Harbor Sec 2,1131,Old Hickory,TN
5137,Greeneoke,1480,Taft,TN
5138,Greenfield,891,Lebanon,TN
5139,Greenhill Sec 03,1318,Round Rock,TX
5140,Greenland,1079,Nashville,TN
5141,Greenlawn Place,1318,Round Rock,TX
5142,Greenlick Sec 2,313,Columbia,TN
5143,Greenmeadows,261,Charlotte,NC
5144,Greenridge Falls,81,Barnardsville,NC
5145,Greenridge Ph 04,1318,Round Rock,TX
5146,Greens of Ashland,1427,St Joseph,MO
5147,Greens of Chapel Creek Townhom,1380,Shawnee,KS
5148,Greenstones Condos,143,Boulder,CO
5149,Greentree,1299,Rock Hill,SC
5150,Greenview On Barton Creek Condo,55,Austin,TX
5151,Greenville,261,Charlotte,NC
5152,Greenway Overlook,261,Charlotte,NC
5153,Greenwood Acres,1030,Monroe,NC
5154,Greenwood Estates,500,Fairview,NC
5155,Greenwood Forest,478,Etowah,NC
5156,Greenwood Gardens Townhouses,631,Greenwood Village,CO
5157,Greenwood Heights,55,Austin,TX
5158,Greenwood Highlands,779,Kansas City,MO
5159,Greenwood Hills Sec 02,55,Austin,TX
5160,Greenwood Hills Sec 06,55,Austin,TX
5161,Greenwood Park,863,Lakewood,CO
5162,Greenwood Park,977,Marion,NC
5163,Greenwood Park,1594,Weaverville,NC
5164,Greenwood Terrace,631,Greenwood Village,CO
5165,Greenwood Towers Amd,55,Austin,TX
5166,Greenwood,809,LA VERGNE,TN
5167,Greenwood,1209,Pflugerville,TX
5168,Greer,107,Berthoud,CO
5169,Gregg Point,768,Jonestown,TX
5170,Gregg Ranch/Marble Falls Ph 1,975,Marble Falls,TX
5171,Gregory Heights,779,Kansas City,MO
5172,Gregory Heights,1270,Raytown,MO
5173,Grey Fox Forest,1382,Shelby,NC
5174,Grey Oaks Eagle View,1380,Shawnee,KS
5175,Greycrest,261,Charlotte,NC
5176,Greyfield,795,Kings Mountain,NC
5177,Greylock,990,Matthews,NC
5178,Greylyn,990,Matthews,NC
5179,Greylyn,1595,Weddington,NC
5180,Greystone Phase 1A,1400,Smyrna,TN
5181,Greystone Phase 1C Minor Revision,1400,Smyrna,TN
5182,Greystone Ranch,108,Bertram,TX
5183,Greystone Subdivision,898,Leoma,TN
5184,Greystone Village,1358,Salisbury,NC
5185,Greystone/Prather Condos,55,Austin,TX
5186,Greystone,287,Clarksville,TN
5187,Greystone,1400,Smyrna,TN
5188,Greystone,1427,St Joseph,MO
5189,Greystone,1616,White House,TN
5190,Grier Heights,261,Charlotte,NC
5191,Grier Meadows,261,Charlotte,NC
5192,Griers Fork,261,Charlotte,NC
5193,Griers Grove,261,Charlotte,NC
5194,Griffey Estates,287,Clarksville,TN
5195,Griffith Cove & Griffith Park Sec 4 Resub Etc,1065,Murfreesboro,TN
5196,Griffith Lakes,261,Charlotte,NC
5197,Grimesdale,672,Hendersonville,NC
5198,Groom's Addition,905,Liberty,MO
5199,Grooms Add,55,Austin,TX
