neighborhood_id,neighborhood_name,city_id,city_name,state_code
5488,Edwards Subdivision,1018,Lawrenceburg,TN
5489,Edwards Sub,371,Colorado Springs,CO
5490,Eggers,1523,Round Rock,TX
5491,Eiger Chalets,1783,Vail,CO
5492,Eight Hundred Banister Place,66,Austin,TX
5493,Eighth South,1248,Nashville,TN
5494,El Camino Real Ph 1 Sec 3B,1571,San Marcos,TX
5495,El Camino Real Ph 1 Sec 3b,1571,San Marcos,TX
5496,El Dorado,935,Kyle,TX
5497,"El Vista, Cherry Park",308,Centennial,CO
5498,Elber,998,Lakewood,CO
5499,Eldorado Acres Sec 1,189,Brentwood,TN
5500,Eldorado Springs,625,Fort Collins,CO
5501,Eldredge Acres,354,Cleveland,TN
5502,Eleanor Park,1599,Shelby,NC
5503,Element Gulch,1248,Nashville,TN
5504,Element Park,317,Charlotte,NC
5505,Elevated Rd,903,Kansas City,KS
5506,Eleven-One-Eleven Condos Ph II,63,Aurora,CO
5507,Elgin Meadows,537,Elgin,TX
5508,Elizabeth Estates,475,Dickson,TN
5509,Elizabeth Glen,317,Charlotte,NC
5510,Elizabeth Lofts,317,Charlotte,NC
5511,Elizabeth Oaks,317,Charlotte,NC
5512,Elizabeth Oaks,902,Kannapolis,NC
5513,Elizabeth Place,1142,Matthews,NC
5514,Elizabeth Simmons,395,Cottontown,TN
5515,Elizabeth Treed Subs-5,538,Elizabeth,CO
5516,Elizabeth,317,Charlotte,NC
5517,Elizabeth,538,Elizabeth,CO
5518,Elizabeth,629,Fort Mill,SC
5519,Elk Acres Sec 2,672,Gallatin,TN
5520,Elkhorn Acres,92,Bailey,CO
5521,Elkins Row,1029,Lebanon,TN
5522,Ella's Crossing,1045,Liberty,MO
5523,Ellington Downs,1190,Monroe,NC
5524,Ellington Gait,345,Clarksville,TN
5525,Ellington Heights,1639,Spindale,NC
5526,Ellington Place,1118,Madison,TN
5527,Elliot Miller,625,Fort Collins,CO
5528,Ellis Pond,1500,Rock Hill,SC
5529,Ellisondivision,1068,Lockhart,TX
5530,Ellswood Meadows,852,Independence,MO
5531,Elm Creek SEC 1,537,Elgin,TX
5532,Elm Creek Sec 01,537,Elgin,TX
5533,Elm Creek Sec 02,537,Elgin,TX
5534,Elm Creek Sec 04,537,Elgin,TX
5535,Elm Crk North Ph Iv,537,Elgin,TX
5536,Elm Grove,852,Independence,MO
5537,Elm Hill Sec 2,1571,San Marcos,TX
5538,Elm Lodge,923,Kingsland,TX
5539,Elm Ridge Park,904,Kansas City,MO
5540,Elm Ridge Plaza,904,Kansas City,MO
5541,Elm Terraces,317,Charlotte,NC
5542,Elm at Stonecrest,317,Charlotte,NC
5543,Elma,545,Elma,WA
5544,Elmgrove Pl,903,Kansas City,KS
5545,Elmington,1248,Nashville,TN
5546,Elmsbrook,854,Indian Land,SC
5547,Elmwood Estates,66,Austin,TX
5548,Elyria-Swansea,472,Denver,CO
5549,Em Franklin 2nd Resub,66,Austin,TX
5550,Emerald Acres,297,Castalian Springs,TN
5551,Emerald Bay,1567,Salisbury,NC
5552,Emerald Bend Sec 01,979,Lago Vista,TX
5553,Emerald Cove,713,Goodlettsville,TN
5554,Emerald Forest Sec 01,66,Austin,TX
5555,Emerald Forest Sec 04,66,Austin,TX
5556,Emerald Forest Sec 05,66,Austin,TX
5557,Emerald Glen,1080,Loveland,CO
5558,Emerald Hills,781,Hendersonville,NC
5559,Emerald Hills,1405,Pisgah Forest,NC
5560,Emerald Lake,1142,Matthews,NC
5561,Emerald Meadows Phase III,1760,Tullahoma,TN
5562,Emerald Point,317,Charlotte,NC
5563,Emerald Point,825,Horseshoe Bay,TX
5564,Emerald Shores,1217,Mount Gilead,NC
5565,Emerald Valley,284,Canyon Lake,TX
5566,Emerson Park,128,Belton,MO
5567,Emery Street Condos,1074,Longmont,CO
5568,Emerys Capitol Hill,472,Denver,CO
5569,Emerys Sub,472,Denver,CO
5570,Emma Park Sub Ph 1,212,Buda,TX
5571,Emma Park,212,Buda,TX
5572,Emory Crossing 40's Alley,842,Hutto,TX
5573,Emory Crossing 50's,842,Hutto,TX
5574,Emory Crossing,842,Hutto,TX
5575,Emory Farms Sec 6,842,Hutto,TX
5576,Emorywood,1202,Morganton,NC
5577,Enchanted Forest,1698,Sylva,NC
5578,Enchanted Oaks,1461,Raleigh,NC
5579,Enchanted Rock Sub,302,Cedar Creek,TX
5580,Enclave @Highland Horizon,66,Austin,TX
5581,Enclave At Alta Vista Amd,66,Austin,TX
5582,Enclave At Brandon Woods,1644,Spring Hill,TN
5583,Enclave At Brushy Creek Sec 01,842,Hutto,TX
5584,Enclave At Commanders Point Am,66,Austin,TX
5585,Enclave At Estancia Condominiu,66,Austin,TX
5586,Enclave At Kendrick Farm,1218,Mount Holly,NC
5587,Enclave At The Villa,345,Clarksville,TN
5588,Enclave at Cele,1395,Pflugerville,TX
5589,Enclave at City Park,317,Charlotte,NC
5590,Enclave at Dulce Lane,66,Austin,TX
5591,Enclave at Falls Cove Lake Norman,1751,Troutman,NC
5592,Enclave at Holcomb,769,Harrisburg,NC
5593,Enclave at Manchester Park,1033,Lenexa,KS
5594,Enclave at Massey,629,Fort Mill,SC
5595,Enclave at McKee,317,Charlotte,NC
5596,Enclave at Pine Grove,1375,Parker,CO
5597,Enclave/Chandler Crk Condos,1523,Round Rock,TX
5598,Enclave/Town Centre Ph 2,1523,Round Rock,TX
5599,Enclave,317,Charlotte,NC
5600,Encore At Streamside,1836,Waxhaw,NC
5601,Encore Cr Condos,299,Castle Rock,CO
5602,Encore at Streamside,1836,Waxhaw,NC
5603,Encore,1248,Nashville,TN
5604,Enderly Park,317,Charlotte,NC
5605,Endhaven Terraces,317,Charlotte,NC
5606,Enfield A,66,Austin,TX
5607,Enfield C,66,Austin,TX
5608,Enfield F,66,Austin,TX
5609,Enfield H,66,Austin,TX
5610,Enfield/Clarksville,66,Austin,TX
5611,Englewood Highlands,852,Independence,MO
5612,Englewood Park,852,Independence,MO
5613,Englewood View,852,Independence,MO
5614,Englewood,555,Englewood,CO
5615,English Gardens,317,Charlotte,NC
5616,English Hills,781,Hendersonville,NC
5617,English Hills,1199,Mooresville,NC
5618,English Ranch,625,Fort Collins,CO
5619,Enka Park,279,Candler,NC
5620,Enoch Harris,537,Elgin,TX
5621,Enoch Harwell,1248,Nashville,TN
5622,Enoch Hills Ph2 Sec2,672,Gallatin,TN
5623,Enon Spgs Sec 3,1620,Smyrna,TN
5624,Enon Spgs Sec 6,1620,Smyrna,TN
5625,Enon Springs Sec 8,1620,Smyrna,TN
5626,Enterprise Estates,1222,Mount Pleasant,TN
5627,Eppington South,629,Fort Mill,SC
5628,Equestrian Estates,377,Columbus,NC
5629,Erie Commons,557,Erie,CO
5630,Erie Highlands,557,Erie,CO
5631,Erie Town Center,557,Erie,CO
5632,Erika's Place,904,Kansas City,MO
5633,Erwin,1599,Shelby,NC
5634,Escavera,299,Castle Rock,CO
5635,Escondera Condo Amd,66,Austin,TX
5636,Escondera Condo Bldg 3,66,Austin,TX
5637,Escondido,825,Horseshoe Bay,TX
5638,Eskridge,1248,Nashville,TN
5639,Esperanza Sub Ph 1,493,Dripping Springs,TX
5640,Esplanade at Northgate,856,Indian Trail,NC
5641,Essex Fells,317,Charlotte,NC
5642,Essex,317,Charlotte,NC
5643,Estabrook,190,Brevard,NC
5644,Estancia Hill Country Sub Ph 3,66,Austin,TX
5645,Estancia West,919,Killeen,TX
5646,Estate Of Judy Econo,782,Hendersonville,TN
5647,Estates At Settlers Park Sec 4a,1523,Round Rock,TX
5648,Estates At Settlers Park Sec 4,1523,Round Rock,TX
5649,Estates At Wilbarger Creek Sec,537,Elgin,TX
5650,Estates At Wilbarger Creek,537,Elgin,TX
5651,Estates North Creek Ranch Sec 01,1024,Leander,TX
5652,Estates North Creek Ranch Sec 03,1024,Leander,TX
5653,Estates Of Flintrock The,997,Lakeway,TX
5654,Estates Of Flintrock,997,Lakeway,TX
5655,Estates Of Hickory Woods,46,Antioch,TN
5656,Estates Of Salisbury,781,Hendersonville,NC
5657,Estates Of San Marcos,1571,San Marcos,TX
5658,Estates Rowe Lane Sec 01,1395,Pflugerville,TX
5659,Estates at Carman Woods,1122,Manchester,MO
5660,Estates at Carter’s Station,375,Columbia,TN
5661,Estates at Chapel Hill,1377,Parkville,MO
5662,Estates at Northgate,1044,Liberty Hill,TX
5663,Estates at Oatmeal,136,Bertram,TX
5664,Estates at Wembley,789,Hermitage,TN
5665,Estates of Colorado,772,Hartsel,CO
5666,Estates of Northwood Hills,904,Kansas City,MO
5667,Estates of Salisbury,781,Hendersonville,NC
5668,Estates of Sni-A-Bar Farms,717,Grain Valley,MO
5669,Estates of Wolf Creek,1643,Spring Hill,KS
5670,Estelle Park,56,Asheville,NC
5671,Estes Acres Sec 1,1231,Murfreesboro,TN
5672,Estes Condo,1074,Longmont,CO
5673,Estes Park Gardens,1466,Raytown,MO
5674,Esther Berry,1068,Lockhart,TX
5675,Ethel Crawford,1839,Waynesville,NC
5676,Etherton,731,Greeley,CO
5677,Etowah Golf Villas,563,Etowah,NC
5678,Etowahs Reach,563,Etowah,NC
5679,Eubank Addition,690,Georgetown,TX
5680,Eubank Add,690,Georgetown,TX
5681,Euclid Place Add,1653,St Louis,MO
5682,Eva Mor Heights,1248,Nashville,TN
5683,Evan Brook,1465,Raymore,MO
5684,Evans Hills,904,Kansas City,MO
5685,Evanston Bdwy Add,555,Englewood,CO
5686,Evanston Golf Lands,852,Independence,MO
5687,Evanston Park,852,Independence,MO
5688,Evanston,472,Denver,CO
5689,Evans,568,Evans,CO
5690,Evans,625,Fort Collins,CO
5691,Evanwood,781,Hendersonville,NC
5692,Eva,1864,Wheat Ridge,CO
5693,Evergreen Ac,1617,Smithville,TN
5694,Evergreen Estates Sec C,225,Burns,TN
5695,Evergreen Farms Sec 17 Ph3,1231,Murfreesboro,TN
5696,Evergreen Farms Sec 22,1231,Murfreesboro,TN
5697,Evergreen Farms Sec 26,1231,Murfreesboro,TN
5698,Evergreen Farm,1839,Waynesville,NC
5699,Evergreen Heights,1839,Waynesville,NC
5700,Evergreen Highlands,570,Evergreen,CO
5701,Evergreen Hills,46,Antioch,TN
5702,Evergreen Sub Hwy 52,1428,Portland,TN
5703,Evergreen Village 1,1256,New Braunfels,TX
5704,Evergreen West,570,Evergreen,CO
5705,Ewing Ranch,1188,Moffat,CO
5706,Executive Holmes Estates,904,Kansas City,MO
5707,Executive House Condo,639,Franklin,TN
5708,Executive Park,345,Clarksville,TN
5709,Expo Park,63,Aurora,CO
5710,Eze Acres Section 1,1834,Waverly,TN
5711,Ezell Addn,315,Chapel Hill,TN
5712,Ezell Farms,315,Chapel Hill,TN
5713,F F Ligon,672,Gallatin,TN
5714,F NOTT,1482,Richland Springs,TX
5715,F P Poovey,795,Hickory,NC
5716,FAIR LANE ACRES FIRST ADD,84,BRADENTON,FL
5717,FAIR LANE ACRES SECOND ADD,84,BRADENTON,FL
5718,FAIR LANE ACRES,84,BRADENTON,FL
5719,FAIRFIELD,8,APOPKA,FL
5720,FAIRFIELD,84,BRADENTON,FL
5721,FAIRWAY ACRES UNIT ONE,84,BRADENTON,FL
5722,FAIRWAY ESTATES 3RD ADD,443,DUNEDIN,FL
5723,FAIRWAY GARDENS II AT TARA,84,BRADENTON,FL
5724,FAIRWAY LAKES TWNHMS II A C,1700,TAMPA,FL
5725,FAIRWAY OAKS,755,HUDSON,FL
5726,FAIRWAY OAKS,1115,MULBERRY,FL
5727,FAIRWAY TRACE AT PERIDIA II PH 7,84,BRADENTON,FL
5728,FAIRWAY UNIT 01,432,DAYTONA BEACH,FL
5729,FAIRWAY VILLAGE MOBILE HOME PARK UNREC,952,LARGO,FL
5730,FAIRWAY VILLAGE,1801,WESLEY CHAPEL,FL
5731,FAIRWAY VILLAS/MDW OAKS,755,HUDSON,FL
5732,FAIRWAYS,680,Gastonia,NC
5733,FAIRWAY,1539,SARASOTA,FL
5734,FALCON TRACE AT CALUSA LAKES,1241,NOKOMIS,FL
5735,FALLOW FIELD PLATTED SUB,1350,PLANT CITY,FL
5736,FALLS COVE AT LAKE NORMAN,1751,Troutman,NC
5737,FANNIN SPGS ANX,1710,TRENTON,FL
5738,FARRS 1ST ADD,731,Greeley,CO
5739,FARRS 5TH ADD,731,Greeley,CO
5740,FEATHER EDGE II A CONDO,944,LAKE MARY,FL
5741,FELTRIM RESERVE,430,DAVENPORT,FL
5742,FERN CLIFF,1700,TAMPA,FL
5743,FERNANDA PLACE PH 2,438,DELTONA,FL
5744,FERNWAY,1290,ORLANDO,FL
5745,FERRY PASS HEIGHTS 1ST ADD,1347,PENSACOLA,FL
5746,FESTIVAL PH 2,430,DAVENPORT,FL
5747,FESTIVAL PH 5,430,DAVENPORT,FL
5748,FICQUETTE-THORNAL 2,1808,WINTER GARDEN,FL
5749,FIDDLERS GREEN 02 PH 03 BLDG 01,506,ENGLEWOOD,FL
5750,FIESTA KEY PH 2,899,KISSIMMEE,FL
5751,FIESTA KEY,899,KISSIMMEE,FL
5752,FIFTH & WEST RESIDENCES,66,Austin,TX
5753,FIISHHAWK RANCH WEST PH 2A/,958,LITHIA,FL
5754,FIRESTONE,680,Gastonia,NC
5755,FIRST REPLAT,1176,Milliken,CO
5756,FISHBACK ADD,1290,ORLANDO,FL
5757,FISHER PARK,1283,OCALA,FL
5758,FISHERMANS COVE,504,EDGEWATER,FL
5759,FISHHAWK RANCH PH 2 PRCL,958,LITHIA,FL
5760,FIVE TOWNS OF ST PETE,1555,ST PETERSBURG,FL
5761,FLA DEV CO SUB,430,DAVENPORT,FL
5762,FLAGLER BEACH,573,FLAGLER BEACH,FL
5763,FLEMINGS PORT ORANGE,1356,PORT ORANGE,FL
5764,FLETCHER PARK CLUSTER,654,GAINESVILLE,FL
5765,FLETCHERS POINT,1700,TAMPA,FL
5766,FLOR A MAR,1237,NEW PORT RICHEY,FL
5767,FLORA PARK,1810,WINTER PARK,FL
5768,FLORA RIDGE CONDO PH 10 BLDG 4,899,KISSIMMEE,FL
5769,FLORABLU ESTATES,1542,SEFFNER,FL
5770,FLORADEL SUB,251,CLEARWATER,FL
5771,FLORAL VILLA ESTATES REP,1555,ST PETERSBURG,FL
5772,FLORAL VILLA PARK,1555,ST PETERSBURG,FL
5773,FLORIDA CAMP INN,430,DAVENPORT,FL
5774,FLORIDA GARDEN LANDS REV MAP O,657,GIBSONTON,FL
5775,FLORIDA GRANDE MOTOR COACH RESORT,1798,WEBSTER,FL
5776,FLORIDA GROVES COMPANYS FIRST ADD TO BLACK HAMMOCK,1293,OVIEDO,FL
5777,FLORIDA HEIGHTS,1555,ST PETERSBURG,FL
5778,FLORIDA HIGHLAND CO,1809,WINTER HAVEN,FL
5779,FLORIDA HIGHLANDS,444,DUNNELLON,FL
5780,FLORIDA HLNDS,444,DUNNELLON,FL
5781,FLORIDA OAKS SECOND ADD,1701,TARPON SPRINGS,FL
5782,FLORIDA ORANGE GROVES,1283,OCALA,FL
5783,FLORIDA RIVIERA 2,1555,ST PETERSBURG,FL
5784,FLORIDA SHORES 01,504,EDGEWATER,FL
5785,FLORIDA SHORES,504,EDGEWATER,FL
5786,FLORIDA TRAILER ESTATES,1914,ZEPHYRHILLS,FL
5787,FLORIDENA,251,CLEARWATER,FL
5788,FLYING V ACRES,1120,Maiden,NC
5789,FORE ACRES FIRST ADD,1283,OCALA,FL
5790,FOREST AT THE HI HAT RANCH,1539,SARASOTA,FL
5791,FOREST BROOKE ACTIVE ADULT PH 6A AND 7,1806,WIMAUMA,FL
5792,FOREST BROOKE ACTIVE ADULT PHS,1806,WIMAUMA,FL
5793,FOREST BROOKE ACTIVE ADULT PH,1806,WIMAUMA,FL
5794,FOREST BROOKE PH 3B,1806,WIMAUMA,FL
5795,FOREST BROOKE PH 4A,1806,WIMAUMA,FL
5796,FOREST BROOKE PH 4B,1806,WIMAUMA,FL
5797,FOREST GARDENS CONDO APTS,948,LAKELAND,FL
5798,FOREST GROVE BUS CENTER,1341,PALM COAST,FL
5799,FOREST HEIGHTS UNREC,3,ALTAMONTE SPRINGS,FL
5800,FOREST HILLS EAST,750,HOLIDAY,FL
5801,FOREST HILLS,1509,Rockwell,NC
5802,FOREST LAKE CONDO,1357,PORT RICHEY,FL
5803,FOREST LAKE ESTATES,8,APOPKA,FL
5804,FOREST LAKES COUNTRY CLUB ESTATES,1539,SARASOTA,FL
5805,FOREST LAKES VILLAGE 2,1539,SARASOTA,FL
5806,FOREST LAKE,430,DAVENPORT,FL
5807,FOREST PARK CONDO,443,DUNEDIN,FL
5808,FOREST PINES 09,1539,SARASOTA,FL
5809,FOREST RIDGE PH TWO,1701,TARPON SPRINGS,FL
5810,FOREST TRLS J & N,1285,OCOEE,FL
5811,FORESTWOOD,1357,PORT RICHEY,FL
5812,FORREST BLUFF K & H,1555,ST PETERSBURG,FL
5813,FORT KING HEIGHTS,1283,OCALA,FL
5814,FOUNDERS CLUB,1539,SARASOTA,FL
5815,FOUNTAIN VIEW,1291,ORMOND BEACH,FL
5816,FOUNTAINBLEAU ROYALE,1283,OCALA,FL
5817,FOUNTAINS AT CHAMPIONSGATE PH 1 REP,430,DAVENPORT,FL
5818,FOUR CORNERS PH 01,430,DAVENPORT,FL
5819,FOUR MILE VILLAGE CONDOS,472,Denver,CO
5820,FOUR SEASONS AT ORLANDO PH 3C & 3D,899,KISSIMMEE,FL
5821,FOUR SEASONS DELAND PH 01-02,436,DELAND,FL
5822,FOUR SEASONS,935,Kyle,TX
5823,FOX BRIAR,1290,ORLANDO,FL
5824,FOX CROSSING,568,Evans,CO
5825,FOX LAKE TWNHMS,1342,PALM HARBOR,FL
5826,FOX MEADOWS,625,Fort Collins,CO
5827,FOX MEADOWS,1074,Longmont,CO
5828,FOX RIDGE,385,Connelly Springs,NC
5829,FOX WOOD PH 01,1711,TRINITY,FL
5830,FOXBORO,1356,PORT ORANGE,FL
5831,FOXMOOR LAKES PH 02,1242,NORTH FORT MYERS,FL
5832,FOXWOOD LAKE ESTATES PH 01,948,LAKELAND,FL
5833,FOXWOOD SUB,964,LUTZ,FL
5834,FOXWOOD,506,ENGLEWOOD,FL
5835,FRONTERRA VILLAGE,380,Commerce City,CO
5836,FRST HILLS,436,DELAND,FL
5837,FRUITLAND PARK CHELSEAS RUN,583,FRUITLAND PARK,FL
5838,FRUITLAND PARK PARK HEIGHTS SUB,583,FRUITLAND PARK,FL
5839,FTC,625,Fort Collins,CO
5840,FULCHER,1571,San Marcos,TX
5841,FULLERS SUB,1700,TAMPA,FL
5842,FULTON HEIGHTS,630,Fort Morgan,CO
5843,FUQUAY SUB,573,FLAGLER BEACH,FL
5844,FUTRELLS SUB,1342,PALM HARBOR,FL
5845,Fabulous Brick Home,1598,Shelbyville,TN
5846,Fackler's,1025,Leavenworth,KS
5847,Fagan Flats,319,Chattanooga,TN
5848,Fair Acres,165,Bon Aqua,TN
5849,Fair Grounds Bertam,136,Bertram,TX
5850,Fair Oaks Farm Estates,492,Driftwood,TX
5851,Fairbrook,1262,Newton,NC
5852,Fairdale,903,Kansas City,KS
5853,Faires Farm,317,Charlotte,NC
5854,Fairfax Farms,1836,Waxhaw,NC
5855,Fairfax Hgts,319,Chattanooga,TN
5856,Fairfax Woods,317,Charlotte,NC
5857,Fairfax Woods,1142,Matthews,NC
5858,Fairfax at Mallard Head,1199,Mooresville,NC
5859,Fairfield Forest,473,Denver,NC
5860,Fairfield Heights,1202,Morganton,NC
5861,Fairfield Heights,1599,Shelby,NC
5862,Fairfield Plantation,1142,Matthews,NC
5863,Fairfield Pointe,1598,Shelbyville,TN
5864,Fairfield,1048,Lincolnton,NC
5865,Fairgrounds Place Add,1653,St Louis,MO
5866,Fairhaven,690,Georgetown,TX
5867,Fairhaven,1142,Matthews,NC
5868,Fairington Oaks,1182,Mint Hill,NC
5869,Fairland Heights,852,Independence,MO
5870,Fairlane,904,Kansas City,MO
5871,Fairlawn Villas,1500,Rock Hill,SC
5872,Fairmeadows,317,Charlotte,NC
5873,Fairmeadows,627,Fort Lawn,SC
5874,Fairmont,472,Denver,CO
5875,Fairmount Hills,1679,Sugar Creek,MO
5876,Fairmount Park,904,Kansas City,MO
5877,Fairmount Park,1679,Sugar Creek,MO
5878,Fairmount,852,Independence,MO
5879,Fairmount,1679,Sugar Creek,MO
5880,Fairplay Stone River,585,Fairplay,CO
5881,Fairstone,317,Charlotte,NC
5882,Fairview Acres,588,Fairview,NC
5883,Fairview Acres,1017,Lawndale,NC
5884,Fairview Farms,1599,Shelby,NC
5885,Fairview Forest,588,Fairview,NC
5886,Fairview Heights,1887,Winchester,TN
5887,Fairview Park,66,Austin,TX
5888,Fairview South,456,DeKalb,IL
5889,Fairview Village,1732,Timnath,CO
5890,Fairview West,625,Fort Collins,CO
5891,Fairview,472,Denver,CO
5892,Fairview,821,Hopkinsville,KY
5893,Fairview,1248,Nashville,TN
5894,Fairview,1567,Salisbury,NC
5895,Fairview,1598,Shelbyville,TN
5896,Fairvue Plantation,672,Gallatin,TN
5897,Fairvue,672,Gallatin,TN
5898,Fairway 16 at Heatheridge,63,Aurora,CO
5899,Fairway Acres,1035,Lenoir,NC
5900,Fairway Acres,1262,Newton,NC
5901,Fairway Farms at Meadow Glen,672,Gallatin,TN
5902,Fairway Farms,672,Gallatin,TN
5903,Fairway Four,731,Greeley,CO
5904,Fairway Gardens,852,Independence,MO
5905,Fairway Manor,1512,Roeland Park,KS
5906,Fairway Park,852,Independence,MO
5907,Fairway Pines,1899,Woodland Park,CO
5908,Fairway Shores,1217,Mount Gilead,NC
5909,Fairway Townes,629,Fort Mill,SC
5910,Fairway View Estates,1842,Weaverville,NC
5911,Fairway West,1080,Loveland,CO
5912,Fairways At Pole Creek,1712,Tabernash,CO
5913,Fairways Blackhawk Ph 02-A,1395,Pflugerville,TX
5914,Fairways Terrace Condo,731,Greeley,CO
5915,Fairways at Crystal Falls,1024,Leander,TX
5916,Fairways at Foxland Harbor,672,Gallatin,TN
5917,Fairways at Lone Tree,1072,Lone Tree,CO
5918,Fairways/Crystal Falls Ph 2B S,1024,Leander,TX
5919,Fairways,680,Gastonia,NC
5920,Fairwood,904,Kansas City,MO
5921,Falcon Chase,383,Concord,NC
5922,Falcon Creek Sec 2,639,Franklin,TN
5923,Falcon Crest,1820,Warrensburg,MO
5924,Falcon Estates,371,Colorado Springs,CO
5925,Falcon Lakes,106,Basehor,KS
5926,Falcon Pointe Sec 16,1395,Pflugerville,TX
5927,Falcon Pointe Sec 8b,1395,Pflugerville,TX
5928,Falcon Pointe Sec 9-West,1395,Pflugerville,TX
5929,Falcon Pointe,1068,Lockhart,TX
5930,Falcon Pointe,1395,Pflugerville,TX
5931,Falcon Point,1068,Lockhart,TX
5932,Falcon Ridge at Haw Creek,56,Asheville,NC
5933,Falcon Ridge at Springs Ranch,371,Colorado Springs,CO
5934,Falcon Ridge,317,Charlotte,NC
5935,Falcon Ridge,625,Fort Collins,CO
5936,Falcon Ridge,1033,Lenexa,KS
5937,Falcon Terrace,371,Colorado Springs,CO
5938,Falconbridge,317,Charlotte,NC
5939,Falconhead / Spillman Ranch Ph 01 Sec 06,66,Austin,TX
5940,Falconhead / Spillman Ranch,66,Austin,TX
5941,Falconhead West Ph 1 Sec 2 &,66,Austin,TX
5942,Falcons Reach,213,Buena Vista,CO
5943,Fall Creek Resub Sec 5 Ph 2,1231,Murfreesboro,TN
5944,Fall Creek Sec 3,1231,Murfreesboro,TN
5945,Fall Creek Sec. 1,1231,Murfreesboro,TN
5946,Fall Creek Villas,1737,Tonganoxie,KS
5947,Fallbrook Farms,1729,Thornton,CO
5948,Fallbrook Subdivision,1729,Thornton,CO
5949,Fallbrook,629,Fort Mill,SC
5950,Falls Cove at Lake Norman,1751,Troutman,NC
5951,Falls Cove,1751,Troutman,NC
5952,Falls Creek,1405,Pisgah Forest,NC
5953,Falls Grove Sec 1,365,College Grove,TN
5954,Falls Grove Sec5,365,College Grove,TN
5955,Falls Grove,365,College Grove,TN
5956,Falls Park,1751,Troutman,NC
5957,Falls at Hickory,795,Hickory,NC
5958,Fallscrest,680,Gastonia,NC
5959,Family Farm Division,1888,Windsor,CO
5960,Far Horizons,54,Arvada,CO
5961,Far View Gardens,852,Independence,MO
5962,Far View Heights,852,Independence,MO
5963,Far View North,852,Independence,MO
5964,Farm Lt,107,Bastrop,TX
5965,Farm in Boulder Valley,977,Lafayette,CO
5966,Farm/Agriculture,375,Columbia,TN
5967,Farmingdale Est Sec 5,936,LA VERGNE,TN
5968,Farmington Hills,386,Conover,NC
5969,Farmington Ridge,317,Charlotte,NC
5970,Farmington Woods Ph4a,1029,Lebanon,TN
5971,Farmington,317,Charlotte,NC
5972,Farmington,345,Clarksville,TN
5973,Farmington,1011,Lascassas,TN
5974,Farmington,1729,Thornton,CO
5975,Farmlore,196,Brighton,CO
5976,Farmwood Acres,1661,Stanley,NC
5977,Farmwood North,317,Charlotte,NC
5978,Farmwood,342,Claremont,NC
5979,Farmwood,1182,Mint Hill,NC
5980,Farm,375,Columbia,TN
5981,Farrington,837,Huntersville,NC
5982,Farrington,854,Indian Land,SC
5983,Farr,731,Greeley,CO
5984,Farview Gardens,852,Independence,MO
5985,Fat City Condominium,317,Charlotte,NC
5986,Fawn Creek,1142,Matthews,NC
5987,Fawn Crossing,46,Antioch,TN
5988,Fawn Ridge,302,Cedar Creek,TX
5989,Fawn Valley,928,Kiowa,CO
5990,Fawnbrook,680,Gastonia,NC
5991,Featherfoot Point,1379,Parsons,TN
5992,Feland Heights,721,Grandview,MO
5993,Felix Lake,781,Hendersonville,NC
5994,Felix S Villas,1617,Smithville,TN
5995,Fenton Dell,769,Harrisburg,NC
5996,Fergus Crossing,1911,York,SC
5997,Fern Bluff Sec 02,1523,Round Rock,TX
5998,Fern Forest,680,Gastonia,NC
5999,Fern Hill,317,Charlotte,NC
6000,Fern Valley Falls,317,Charlotte,NC
6001,Fern Valley,1869,White House,TN
6002,Ferndale,601,Ferndale,WA
6003,Fernstone Village,1694,Swannanoa,NC
6004,Fernwood,1405,Pisgah Forest,NC
6005,Ferree Pl,903,Kansas City,KS
6006,Ferrington Place,680,Gastonia,NC
6007,Fewell Estates,1500,Rock Hill,SC
6008,Fiber Acres,352,Cleveland,NC
6009,Fickel Farms,135,Berthoud,CO
6010,Fickel Farm,135,Berthoud,CO
6011,Fiddlers Glen Sec2,53,Arrington,TN
6012,Fiddlers Glen,53,Arrington,TN
6013,Fieldcrest Estates,1248,Nashville,TN
6014,Fieldcrest,26,Albemarle,NC
6015,Fieldcrest,976,Ladue,MO
6016,Fields At Mansker Fa,782,Hendersonville,TN
6017,Fields Of Canterbury Sec 1B,1727,Thompsons Station,TN
6018,Fields Of Canterbury Sec 9A,1727,Thompsons Station,TN
6019,Fields Of Canterbury Sec15,1727,Thompsons Station,TN
6020,Fields Of Canterbury Sec1b,1727,Thompsons Station,TN
6021,Fields Of Canterbury Sec20,1727,Thompsons Station,TN
6022,Fields Of Canterbury Sec9b,1727,Thompsons Station,TN
6023,Fields Of Northmeade,345,Clarksville,TN
6024,Fieldstone Farms Sec C,639,Franklin,TN
6025,Fieldstone Farms Sec D-2,639,Franklin,TN
6026,Fieldstone Farms Sec J,639,Franklin,TN
6027,Fieldstone Farms Sec M,639,Franklin,TN
6028,Fieldstone Farm,856,Indian Trail,NC
6029,Fieldstone Farm,1665,Statesville,NC
6030,Fieldstone,383,Concord,NC
6031,Fieldstone,629,Fort Mill,SC
6032,Fieldstone,1190,Monroe,NC
6033,Fiesta Apts 02,66,Austin,TX
6034,Fifteen 15 Cannon,317,Charlotte,NC
6035,Fifth & West Residences,66,Austin,TX
6036,Fifth & West,66,Austin,TX
6037,Fifth And Poplar,317,Charlotte,NC
